Actual,Predicted,Anomaly_Score
DoS Hulk,ATTACK,-0.012802884359872202
BENIGN,ATTACK,-0.012800064949455847
BENIGN,ATTACK,-0.012797943790360256
BENIGN,ATTACK,-0.01279524881139571
DDoS,ATTACK,-0.012791711296991637
DDoS,ATTACK,-0.012791711296991637
DDoS,ATTACK,-0.012791711296991637
BENIGN,ATTACK,-0.012781716617228045
BENIGN,ATTACK,-0.012777435772083123
BENIGN,ATTACK,-0.012775183651788424
BENIGN,ATTACK,-0.012774836025289393
DoS Hulk,ATTACK,-0.012767985597075149
DoS GoldenEye,ATTACK,-0.012767297622475526
BENIGN,ATTACK,-0.012761819486015402
BENIGN,ATTACK,-0.012757350099892872
DoS Hulk,ATTACK,-0.012755985474073861
DoS Hulk,ATTACK,-0.012755985474073861
DoS Hulk,ATTACK,-0.012755985474073861
BENIGN,ATTACK,-0.012747317763477595
BENIGN,ATTACK,-0.012735363837070746
BENIGN,ATTACK,-0.012704700552143122
DoS Hulk,ATTACK,-0.012701111789368391
BENIGN,ATTACK,-0.012691950053877799
BENIGN,ATTACK,-0.012691465143808367
DoS GoldenEye,ATTACK,-0.012681452323020648
BENIGN,ATTACK,-0.012678137301014636
BENIGN,ATTACK,-0.012676438458843697
BENIGN,ATTACK,-0.012676438458843697
BENIGN,ATTACK,-0.012654912593296541
DoS GoldenEye,ATTACK,-0.01265090280628689
BENIGN,ATTACK,-0.012649869792895951
BENIGN,ATTACK,-0.012647970298395816
BENIGN,ATTACK,-0.012641376187197406
BENIGN,ATTACK,-0.0126298396641914
BENIGN,ATTACK,-0.012614356379315739
BENIGN,ATTACK,-0.012610710071828568
BENIGN,ATTACK,-0.012608658561503616
BENIGN,ATTACK,-0.012598198039816655
DoS GoldenEye,ATTACK,-0.012597382101506516
BENIGN,ATTACK,-0.012579582642972209
BENIGN,ATTACK,-0.012576648709815563
DoS Hulk,ATTACK,-0.012558773173120263
DoS Hulk,ATTACK,-0.012558773173120263
BENIGN,ATTACK,-0.012555743748326575
DoS GoldenEye,ATTACK,-0.012554040888580698
BENIGN,ATTACK,-0.012546996253934961
BENIGN,ATTACK,-0.012546240534457631
BENIGN,ATTACK,-0.012539015947722998
BENIGN,ATTACK,-0.01253846052747254
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
DDoS,ATTACK,-0.012534993705271558
BENIGN,ATTACK,-0.012531053873356957
BENIGN,ATTACK,-0.012528068817373339
BENIGN,ATTACK,-0.012528068817373339
BENIGN,ATTACK,-0.01251209505822204
BENIGN,ATTACK,-0.012509501218023855
BENIGN,ATTACK,-0.012501123112397039
BENIGN,ATTACK,-0.012500939658451449
BENIGN,ATTACK,-0.012500389815421786
DoS Hulk,ATTACK,-0.012492961277939862
DoS Hulk,ATTACK,-0.012492961277939862
BENIGN,ATTACK,-0.01248976337185892
DoS Hulk,ATTACK,-0.012486316350252658
BENIGN,ATTACK,-0.012477227527162293
BENIGN,ATTACK,-0.01247464293982603
BENIGN,ATTACK,-0.012472586800143848
BENIGN,ATTACK,-0.012472586800143848
BENIGN,ATTACK,-0.012472586800143848
BENIGN,ATTACK,-0.0124619785752631
DoS Hulk,ATTACK,-0.012456046292161016
BENIGN,ATTACK,-0.012413404793486515
BENIGN,ATTACK,-0.012412023878535683
BENIGN,ATTACK,-0.012412023878535683
BENIGN,ATTACK,-0.012412023878535683
BENIGN,ATTACK,-0.012412023878535683
BENIGN,ATTACK,-0.012412023878535683
BENIGN,ATTACK,-0.012412023878535683
BENIGN,ATTACK,-0.012412023878535683
DoS Hulk,ATTACK,-0.012400974950994903
DoS Hulk,ATTACK,-0.012390247586981595
BENIGN,ATTACK,-0.012382672755977153
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
DoS Hulk,ATTACK,-0.012360638086956643
BENIGN,ATTACK,-0.012352908263238094
BENIGN,ATTACK,-0.012348470555628155
BENIGN,ATTACK,-0.012345663511302729
BENIGN,ATTACK,-0.01234342074920558
BENIGN,ATTACK,-0.012342972704082578
BENIGN,ATTACK,-0.012341492506559026
BENIGN,ATTACK,-0.012337742011464314
BENIGN,ATTACK,-0.012312782941878209
BENIGN,ATTACK,-0.012304195186514155
BENIGN,ATTACK,-0.012294199945269368
BENIGN,ATTACK,-0.012282083102231334
BENIGN,ATTACK,-0.012281360211776837
BENIGN,ATTACK,-0.012278314867252504
BENIGN,ATTACK,-0.012274842907034844
BENIGN,ATTACK,-0.012273334944618242
BENIGN,ATTACK,-0.012269062885511217
BENIGN,ATTACK,-0.012263103774895812
BENIGN,ATTACK,-0.012256239986714323
DoS GoldenEye,ATTACK,-0.012254903967398922
BENIGN,ATTACK,-0.012253410987559055
BENIGN,ATTACK,-0.01224671708872005
DoS GoldenEye,ATTACK,-0.012242828613895362
BENIGN,ATTACK,-0.012238447735194558
BENIGN,ATTACK,-0.012225377895017875
BENIGN,ATTACK,-0.012221657432997857
BENIGN,ATTACK,-0.01221242791409649
DoS Hulk,ATTACK,-0.01220853383717635
BENIGN,ATTACK,-0.012199569311391878
BENIGN,ATTACK,-0.0121971956870357
BENIGN,ATTACK,-0.012189560505514452
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DDoS,ATTACK,-0.012188336827408941
DoS Hulk,ATTACK,-0.0121762394447531
BENIGN,ATTACK,-0.012169730862714667
DoS GoldenEye,ATTACK,-0.012159132243181547
BENIGN,ATTACK,-0.012158898375621119
DoS GoldenEye,ATTACK,-0.01215170215347805
BENIGN,ATTACK,-0.012146888683052803
BENIGN,ATTACK,-0.012142766888089573
BENIGN,ATTACK,-0.012140092470201758
DoS Hulk,ATTACK,-0.012138132861672202
DoS Hulk,ATTACK,-0.012138132861672202
DoS Hulk,ATTACK,-0.012138132861672202
DoS Hulk,ATTACK,-0.012138132861672202
BENIGN,ATTACK,-0.01213216533569772
DoS Hulk,ATTACK,-0.012132087727326435
BENIGN,ATTACK,-0.012117358672169565
BENIGN,ATTACK,-0.012116632735366561
BENIGN,ATTACK,-0.012101266682634892
BENIGN,ATTACK,-0.012092587221440576
BENIGN,ATTACK,-0.0120921364301394
DDoS,ATTACK,-0.012086686222057774
BENIGN,ATTACK,-0.01208460795556876
BENIGN,ATTACK,-0.012083257173782003
BENIGN,ATTACK,-0.012081828048238208
BENIGN,ATTACK,-0.012077215854004675
BENIGN,ATTACK,-0.012076794028729743
DoS Hulk,ATTACK,-0.012068994926711651
DoS Hulk,ATTACK,-0.0120436886092391
BENIGN,ATTACK,-0.012041985273648192
BENIGN,ATTACK,-0.012041168083739895
BENIGN,ATTACK,-0.012039863130162587
BENIGN,ATTACK,-0.012030627997442478
BENIGN,ATTACK,-0.012027687665856046
DoS Hulk,ATTACK,-0.012014099135821077
DoS Hulk,ATTACK,-0.012014099135821077
DoS Hulk,ATTACK,-0.012014099135821077
DoS Hulk,ATTACK,-0.012014099135821077
BENIGN,ATTACK,-0.012004872995208138
BENIGN,ATTACK,-0.011990812800079964
DDoS,ATTACK,-0.011989852405612456
DDoS,ATTACK,-0.011989852405612456
DoS GoldenEye,ATTACK,-0.011984887418557744
BENIGN,ATTACK,-0.011972089474032055
BENIGN,ATTACK,-0.011965612162204597
DoS Hulk,ATTACK,-0.011948357176094992
BENIGN,ATTACK,-0.011943440434478259
DoS GoldenEye,ATTACK,-0.011922023349099087
BENIGN,ATTACK,-0.011913192103423897
BENIGN,ATTACK,-0.011903135715138902
BENIGN,ATTACK,-0.01188464630566588
BENIGN,ATTACK,-0.011870851689501083
BENIGN,ATTACK,-0.011869792928597023
BENIGN,ATTACK,-0.011856021613941947
BENIGN,ATTACK,-0.011852316466087642
BENIGN,ATTACK,-0.011852316466087642
BENIGN,ATTACK,-0.011852316466087642
BENIGN,ATTACK,-0.0118510818917692
BENIGN,ATTACK,-0.011850280684907122
BENIGN,ATTACK,-0.011849727188632753
BENIGN,ATTACK,-0.011847718993063805
BENIGN,ATTACK,-0.01184664276392522
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
DDoS,ATTACK,-0.01184191441351945
BENIGN,ATTACK,-0.011837656180616496
DoS Hulk,ATTACK,-0.011829825213018896
DoS Hulk,ATTACK,-0.011829825213018896
DoS Hulk,ATTACK,-0.011829825213018896
DoS Hulk,ATTACK,-0.011829825213018896
BENIGN,ATTACK,-0.011804820978287167
BENIGN,ATTACK,-0.011801982619362938
BENIGN,ATTACK,-0.011801895666546991
BENIGN,ATTACK,-0.011801173943400745
BENIGN,ATTACK,-0.011799390190033954
BENIGN,ATTACK,-0.011798772982798522
BENIGN,ATTACK,-0.011781792579409367
BENIGN,ATTACK,-0.011772892971716908
BENIGN,ATTACK,-0.011772545045119154
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
DoS Hulk,ATTACK,-0.011763073757640852
BENIGN,ATTACK,-0.011758200355692638
BENIGN,ATTACK,-0.011758033120787048
BENIGN,ATTACK,-0.011746138016486718
BENIGN,ATTACK,-0.011745304290152414
BENIGN,ATTACK,-0.011740994567024599
DoS GoldenEye,ATTACK,-0.011740164268728814
BENIGN,ATTACK,-0.011731008276393062
BENIGN,ATTACK,-0.011722083646169557
DoS GoldenEye,ATTACK,-0.011717646374212909
BENIGN,ATTACK,-0.011712840998399532
DoS GoldenEye,ATTACK,-0.011702288868346011
BENIGN,ATTACK,-0.011673083739517143
BENIGN,ATTACK,-0.011671064497971617
BENIGN,ATTACK,-0.011668195481050803
BENIGN,ATTACK,-0.011666022958294442
BENIGN,ATTACK,-0.011663351269196376
DoS GoldenEye,ATTACK,-0.011658314918965518
BENIGN,ATTACK,-0.011654456900041965
BENIGN,ATTACK,-0.011641043088162495
BENIGN,ATTACK,-0.01162895798318897
DoS Slowhttptest,ATTACK,-0.011602344157446765
DoS Slowhttptest,ATTACK,-0.011602344157446765
BENIGN,ATTACK,-0.011602080621433197
DoS Hulk,ATTACK,-0.011595810864001854
DoS Hulk,ATTACK,-0.011593905820637018
BENIGN,ATTACK,-0.011587462340056698
BENIGN,ATTACK,-0.011583414692442506
BENIGN,ATTACK,-0.011578505054077537
BENIGN,ATTACK,-0.01156774882243139
BENIGN,ATTACK,-0.011561312634396526
DoS Hulk,ATTACK,-0.01156019978216416
DoS Hulk,ATTACK,-0.01156019978216416
DoS GoldenEye,ATTACK,-0.011557988196282065
BENIGN,ATTACK,-0.011554602369759248
BENIGN,ATTACK,-0.011532127939622328
BENIGN,ATTACK,-0.011525696446086031
BENIGN,ATTACK,-0.011519950870740758
DoS GoldenEye,ATTACK,-0.011510323274701362
DDoS,ATTACK,-0.011495726305021603
DDoS,ATTACK,-0.011495726305021603
BENIGN,ATTACK,-0.011490091346683773
BENIGN,ATTACK,-0.011487848704198167
BENIGN,ATTACK,-0.011485610241258715
BENIGN,ATTACK,-0.011485359782724913
BENIGN,ATTACK,-0.011482362315990202
BENIGN,ATTACK,-0.011463291745660076
DoS GoldenEye,ATTACK,-0.011455073505665658
DoS Hulk,ATTACK,-0.01145377910685863
DoS Hulk,ATTACK,-0.01145377910685863
DoS Hulk,ATTACK,-0.01145377910685863
DoS Hulk,ATTACK,-0.01145377910685863
DoS Hulk,ATTACK,-0.01145377910685863
DoS Hulk,ATTACK,-0.01145377910685863
DoS Hulk,ATTACK,-0.01145377910685863
DoS Hulk,ATTACK,-0.01145377910685863
DoS Hulk,ATTACK,-0.011416938973610402
BENIGN,ATTACK,-0.011416646997020274
BENIGN,ATTACK,-0.011416646997020274
BENIGN,ATTACK,-0.011408773901504299
BENIGN,ATTACK,-0.011408773901504299
BENIGN,ATTACK,-0.011404861814037326
BENIGN,ATTACK,-0.011402430624494087
DoS GoldenEye,ATTACK,-0.011368262729535172
DoS Hulk,ATTACK,-0.011361979300623659
DoS Hulk,ATTACK,-0.011361979300623659
DoS Hulk,ATTACK,-0.011361979300623659
DoS Hulk,ATTACK,-0.011361979300623659
BENIGN,ATTACK,-0.011358042145958258
BENIGN,ATTACK,-0.01135727763845984
BENIGN,ATTACK,-0.01135607349348211
BENIGN,ATTACK,-0.011354524650501685
BENIGN,ATTACK,-0.011349925575716013
BENIGN,ATTACK,-0.011337074886058063
BENIGN,ATTACK,-0.01133276832387653
BENIGN,ATTACK,-0.011324694121910617
BENIGN,ATTACK,-0.01132326760526603
BENIGN,ATTACK,-0.011318617761870708
DoS Hulk,ATTACK,-0.011313670226830719
BENIGN,ATTACK,-0.011310095043950308
BENIGN,ATTACK,-0.011305956519907845
BENIGN,ATTACK,-0.01130230178112146
BENIGN,ATTACK,-0.011297929931407324
BENIGN,ATTACK,-0.0112832492733137
DoS GoldenEye,ATTACK,-0.011282293834098511
DoS GoldenEye,ATTACK,-0.01127132504492867
BENIGN,ATTACK,-0.01127079276944054
BENIGN,ATTACK,-0.011256956194304557
DoS GoldenEye,ATTACK,-0.01125420136296984
BENIGN,ATTACK,-0.01124479710847015
DoS Hulk,ATTACK,-0.01124160359667592
DoS Hulk,ATTACK,-0.01124016209596157
BENIGN,ATTACK,-0.011239286835405093
DDoS,ATTACK,-0.011230837169126318
BENIGN,ATTACK,-0.011223925694666459
BENIGN,ATTACK,-0.011216790239126806
BENIGN,ATTACK,-0.011216193688827536
BENIGN,ATTACK,-0.011214714552692184
BENIGN,ATTACK,-0.011209818348854483
BENIGN,ATTACK,-0.011209647694809033
BENIGN,ATTACK,-0.011207902718124552
BENIGN,ATTACK,-0.011181972246000038
DoS GoldenEye,ATTACK,-0.011180393449943926
BENIGN,ATTACK,-0.011172240763585028
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
DDoS,ATTACK,-0.011149772343441167
BENIGN,ATTACK,-0.011148216026157343
BENIGN,ATTACK,-0.011137624284172976
BENIGN,ATTACK,-0.0111281246735776
BENIGN,ATTACK,-0.0111281246735776
BENIGN,ATTACK,-0.0111281246735776
BENIGN,ATTACK,-0.01111910962399787
BENIGN,ATTACK,-0.011111946579093868
DoS Hulk,ATTACK,-0.011105437444216215
BENIGN,ATTACK,-0.011105272896541618
BENIGN,ATTACK,-0.011100384814562214
DoS Hulk,ATTACK,-0.011099670176304643
BENIGN,ATTACK,-0.01104174877668973
BENIGN,ATTACK,-0.011041523706444734
BENIGN,ATTACK,-0.011040712579832856
DoS Hulk,ATTACK,-0.011033966173197518
BENIGN,ATTACK,-0.011032332828993185
BENIGN,ATTACK,-0.01102487369079419
BENIGN,ATTACK,-0.011013533427738476
BENIGN,ATTACK,-0.011002405822438721
DoS Hulk,ATTACK,-0.010997235728345656
BENIGN,ATTACK,-0.010990815202436277
BENIGN,ATTACK,-0.01098069023047954
DoS GoldenEye,ATTACK,-0.010972605947881298
BENIGN,ATTACK,-0.010954219009405852
DDoS,ATTACK,-0.01095169038858168
DDoS,ATTACK,-0.01095169038858168
BENIGN,ATTACK,-0.01094885972820514
BENIGN,ATTACK,-0.010948006652864328
BENIGN,ATTACK,-0.010943635121746564
BENIGN,ATTACK,-0.01094188631859816
DoS Hulk,ATTACK,-0.010936658299550706
DoS Hulk,ATTACK,-0.010934182475729082
DoS Hulk,ATTACK,-0.010934182475729082
DoS Hulk,ATTACK,-0.010934182475729082
DoS Hulk,ATTACK,-0.010934182475729082
DoS slowloris,ATTACK,-0.01092741082554416
BENIGN,ATTACK,-0.010914028446433632
BENIGN,ATTACK,-0.010911886366176127
DoS Hulk,ATTACK,-0.010910279298956715
BENIGN,ATTACK,-0.010910150957604614
DoS Hulk,ATTACK,-0.010906673910894171
BENIGN,ATTACK,-0.010906065812912535
BENIGN,ATTACK,-0.010895535102626197
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
DoS Hulk,ATTACK,-0.010894380987146013
BENIGN,ATTACK,-0.01089302684119331
DoS Hulk,ATTACK,-0.010888797571741882
DDoS,ATTACK,-0.010885062367294918
DDoS,ATTACK,-0.010885062367294918
BENIGN,ATTACK,-0.01087953322834967
BENIGN,ATTACK,-0.0108761829897015
DoS Hulk,ATTACK,-0.010868438662810287
BENIGN,ATTACK,-0.010860644967658928
BENIGN,ATTACK,-0.010859411925600027
BENIGN,ATTACK,-0.010858354295959716
BENIGN,ATTACK,-0.010844774254782696
BENIGN,ATTACK,-0.010844404414007247
BENIGN,ATTACK,-0.0108299719265329
BENIGN,ATTACK,-0.010804467828259168
BENIGN,ATTACK,-0.010804400213539123
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DDoS,ATTACK,-0.010804052370411044
DoS Hulk,ATTACK,-0.010791987683186899
DoS Hulk,ATTACK,-0.010791987683186899
BENIGN,ATTACK,-0.010789018651262361
BENIGN,ATTACK,-0.010788355817238804
BENIGN,ATTACK,-0.010777387824681517
BENIGN,ATTACK,-0.010777169844560786
BENIGN,ATTACK,-0.01077525320746675
BENIGN,ATTACK,-0.010752545871978159
BENIGN,ATTACK,-0.010750880427049192
BENIGN,ATTACK,-0.010742749812401753
BENIGN,ATTACK,-0.010741212486434115
BENIGN,ATTACK,-0.010739733064686119
BENIGN,ATTACK,-0.010730648068580706
BENIGN,ATTACK,-0.010717217548933955
BENIGN,ATTACK,-0.010712220415336926
BENIGN,ATTACK,-0.010699048901417707
BENIGN,ATTACK,-0.010697559574590398
BENIGN,ATTACK,-0.010684770004540711
BENIGN,ATTACK,-0.010680944573982276
BENIGN,ATTACK,-0.01066529800530136
BENIGN,ATTACK,-0.010659636261141858
